HSN,NAME,P CODE,TOTAL QUANTITY,IGST,SGST,CGST,TOTAL AMOUNT
38220090,ROOT MIX,R92025,0,0,0,0,0
38220090,ROOT MIX,R92028,0,0,0,0,0
38220090,ROOT MIX,R92083,0,0,0,0,0
38220090,ROOT MIX 10 ML,R92005,0,0,0,0,0
70179010,"Rotary evaporator flask,100ml",NG8404,0,0,0,0,0
70179010,"Rotary evaporator flask,50ml",NG8402,0,0,0,0,0
38220019,ROTHERA'S MIXTURE POWDER 100.00 GM,R20467,87,467.94,34.22,34.22,4469.91
70179010,Round bottom  flask 2neck 20lt,NG6315,0,0,0,0,0
70179010,Round bottom flask 100ml,NG6252,0,0,0,0,0
70179010,"Round bottom flask 2 neck,5 lt",NG6263,0,0,0,0,0
70179010,Round bottom flask 2000ml,NG6156,0,0,0,0,0
70179010,Round bottom flask 24/29 100ml,NG6251,0,0,0,0,0
70179010,Round bottom flask 3 neck 20L,NG6413,0,0,0,0,0
70179010,"Round bottom flask,19/26,250ml",NG6353,0,0,0,0,0
70179010,"Round bottom flask,19/26,500ml",NG6256,0,0,0,0,0
70179010,"Round bottom flask,19/26,500ml",NG6355,0,0,0,0,0
70179010,"Round bottom flask,2neck(1l)",NG6258,0,0,0,0,0
70179010,"Round bottom flask,2neck,250ml",NG6254,0,0,0,0,0
70179010,"Round bottom flask,3 neck,20lt",NG6363,0,0,0,0,0
70179010,"Round bottom flask,3neck,100ml",NG6351,0,0,0,0,0
70179010,"Round bottom flask,3neck,19/26",NG6405,0,0,0,0,0
70179010,RUBBER GLOVES,NG8888,0,0,0,0,0
29309099,RUBEANIC ACID A.R.-98%,R51001,0,0,0,0,0
32041139,RUTHENIUM RED M.S. 1.00 GM,R13401,6,1259.94,159.42,159.42,8770.99
32041339,SAFRANINE (M.S),S20101,0,0,0,0,0
32041339,SAFRANINE A.R,S74103,0,0,0,0,0
32041339,SAFRANINE M.S. 25.00 GM,S20109,34,1223.93,148.98,148.98,8455
38220019,SAFRANINE STAIN SOLUTION 125 ML,S30271,1249,7845.57,536.74,536.74,74327.85
29124999,SALICYLALDEHYDE 100 ML,S20371,7,308.15,227.44,227.44,4239.04
29182110,SALICYLIC ACID,S10325,0,0,0,0,0
29182110,SALICYLIC ACID A.R.,S70325,0,0,0,0,0
29182110,SALICYLIC ACID A.R.,S70329,0,0,0,0,0
29182110,SALICYLIC ACID I.P.,S80329,0,0,0,0,0
29182110,SALICYLIC ACID.L.R. 500.00 GM,S10329,148,4879.63,587.6,587.6,33637.68
38220019,SALT REAGENT -1,S10040,0,0,0,0,0
38220019,SALT REAGENT -1,S10048,0,0,0,0,0
38220019,SALT REAGENT-2,S10050,0,0,0,0,0
38220019,SALT REAGENT-2,S10058,0,0,0,0,0
38220019,SCHIFFS REAGENT 125 ML,S26071,321,2117.06,178.4,178.4,20615.36
38220019,SCHIFFS REAGENT A.R.,S76071,0,0,0,0,0
70179010,SCREW CAP BOTTLE - 1 LT,NG3406,0,0,0,0,0
70179010,SCREW CAP BOTTLE - 100 ML,NG3403,0,0,0,0,0
70179010,SCREW CAP BOTTLE - 2 LT,NG3407,0,0,0,0,0
70179010,SCREW CAP BOTTLE - 25 ML,NG3401,0,0,0,0,0
70179010,SCREW CAP BOTTLE - 250 ML,NG3404,0,0,0,0,0
70179010,SCREW CAP BOTTLE - 50 ML,NG3402,0,0,0,0,0
70179010,SCREW CAP BOTTLE - 500 ML,NG3405,10,0,172.26,172.26,1914
70179010,"Screw cap Reagent bottle, 5L",NG3408,0,0,0,0,0
28112990,SELENIUM DIOXIDE (SUBLIMED) 50.00 GM,S14704,7,0,601.92,601.92,6687.94
38220090,SELIWANOFF'S REAGENT 125 ML,S20471,394,4008.38,361.21,361.21,32297.69
38220019,SEMEN DILUTING FLUID 125 ML,S20571,337,2136.03,161.56,161.56,20492.9
29280090,SEMICARBAZIDE HYDROCHLORIDE LR 100.00 GM,S17017,32,2038.15,113.16,113.16,12580.36
70179010,SEPARATING FUNNEL - 125 ML,NG7182,0,0,0,0,0
70179010,SEPARATING FUNNEL - 250 ML,NG7183,0,0,0,0,0
70179010,SEPARATING FUNNEL 500 ML,NG7184,0,0,0,0,0
70179010,Separating funnel(globe) 500ml,NG7143,0,0,0,0,0
70179010,Seperating Funnel 1000mm,NG7190,0,0,0,0,0
70179010,Seperating Funnel 125 mm,NG7187,0,0,0,0,0
70179010,Seperating Funnel 2000mm,NG7191,0,0,0,0,0
70179010,Seperating Funnel 250ml,NG7163,0,0,0,0,0
70179010,Seperating Funnel 250mm,NG7188,5,0,125.63,125.63,1395.9
70179010,Seperating funnel 500ml,NG7164,0,0,0,0,0
70179010,Seperating Funnel 500mm,NG7189,0,0,0,0,0
70179010,Seperating Funnel 60mm,NG7186,0,0,0,0,0
70179010,"Seperating funnel, 1000ml",NG7165,0,0,0,0,0
70179010,"Seperating Funnel, pear, 250ml",NG7176,0,0,0,0,0
70179010,"Seperating funnel,(pear) 125ml",NG7162,0,0,0,0,0
70179010,"Seperating funnel,(pear) 60ml",NG7161,0,0,0,0,0
70179010,"Seperating funnel,pear,1000ml",NG7178,0,0,0,0,0
70179010,"Seperating funnel,pear,500ml",NG7177,0,0,0,0,0
70179010,Seriological Pipette cl.B(10ml,NG7484,0,0,0,0,0
70179010,"Serological pipett,Cl.A, 25ml",NG7460,0,0,0,0,0
70179010,Serological Pipette Cl.B (1ml),NG7478,10,88.11,0,0,489.5
70179010,Serological Pipette cl.B (2ml),NG7481,0,0,0,0,0
70179010,Serological Pipette cl.B (5ml),NG7483,0,0,0,0,0
70179010,Serological pipette cl.B(25ml),NG7485,0,0,0,0,0
70179010,"Serological pipette, cl.A, 5ml",NG7457,0,0,0,0,0
70179010,"Serological pipette, cl.A,1ml",NG7453,0,0,0,0,0
70179010,"Serological pipette,Cl.A, 10ml",NG7459,0,0,0,0,0
70179010,"Serological pipette,cl.A,.01ml",NG7451,0,0,0,0,0
70179010,"Serological pipette,cl.A,.01ml",NG7452,0,0,0,0,0
70179010,"Serological pipette,cl.A,2ml",NG7455,0,0,0,0,0
70179010,"Serological pipette,cl.B(2ml)",NG7480,10,94.05,0,0,522.5
70179010,"Serological pipette,Cl.B,.01ml",NG7476,0,0,0,0,0
70179010,"Serological pipette,cl.B,.01ml",NG7477,0,0,0,0,0
38220019,SERUM AND URINE CREATININE KIT,S20850,9,55.69,92.96,92.96,2013.48
38220019,SERUM BILRUBIN KIT MODIFIED,S20659,2,49.61,0,0,413.4
38220019,SERUM CALCIUM KIT,S26550,2,63.8,0,0,531.7
38220019,SERUM CHOLESTROL KIT,S20750,2,58.97,0,0,491.4
38220019,SERUM GLUCOSE O.T METHOD,S26450,2,61.31,0,0,510.9
38249925,SILICA GEL 100-200 MESH,S10688,0,0,0,0,0
38249925,SILICA GEL 100-200 MESH 500.00 GM,S10629,10,465.13,0,0,2584.05
38249925,SILICA GEL 230-400 MESH,S19029,0,0,0,0,0
38249925,SILICA GEL 230-400 MESH,S19088,0,0,0,0,0
38249925,SILICA GEL 60-120 MESH,S10888,0,0,0,0,0
38249925,SILICA GEL 60-120 MESH 2.50 KG,S10839,0,0,0,0,0
38249925,SILICA GEL 60-120 MESH 500.00 GM,S10829,39,288.09,887.67,887.67,11463.46
38249925,SILICA GEL BLUE,S10925,0,0,0,0,0
38249925,SILICA GEL BLUE (3-4 MESH),S11039,0,0,0,0,0
38249925,SILICA GEL BLUE (3-4 MESH) 25.00 KG ,S10978,0,0,0,0,0
38249925,SILICA GEL BLUE (3-6 MESH),S10989,0,0,0,0,0
38249925,SILICA GEL BLUE (3-6 MESH) 1Kg,S10936,0,0,0,0,0
38249925,SILICA GEL BLUE (3-6 MESH) 500.00 GM,S10959,2,0,28.46,28.46,316.2
38249925,SILICA GEL BLUE (3-8 MESH),S10949,0,0,0,0,0
38249925,SILICA GEL BLUE (3-8 MESH) 500.00 GM,S10929,205,4446,217.61,217.61,27118
38249925,SILICA GEL BLUE (4-6 MESH),S10948,0,0,0,0,0
38249925,SILICA GEL BLUE (4-6 MESH),S10999,0,0,0,0,0
38249925,SILICA GEL BLUE 1.00 KG,S10933,10,0,99,99,1100
38249925,SILICA GEL BLUE 100.00 GM,S11017,10,0,36.27,36.27,403
38249925,SILICA GEL BLUE 2.50 KG,S10939,78,0,2416.5,2416.5,26850
38249925,SILICA GEL BLUE 25.00 KG,S10988,4,0,1323,1323,14700
38249925,SILICA GEL 'G' FOR TLC 500.00 GM,S10029,23,488.6,378.67,378.67,6921.72
38249925,SILICA GEL GF 254 FOR TLC 500.00 GM,S10729,0,0,0,0,0
38249925,SILICA GEL WHITE  (3-8 MESH) 500.00 GM,S11029,0,0,0,0,0
38249925,SILICAGEL BLUE 6-20 MESH 500.00 GM,S18529,10,274.18,0,0,1523.2
39100090,SILICON ANTIFOAMING LIQUID-30% 100 ML,S20815,0,0,0,0,0
39100020,SILICON OIL,S20839,0,0,0,0,0
39100020,SILICONE OIL,S20888,0,0,0,0,0
39100020,SILICONE OIL (Viscosity-5),S20829,0,0,0,0,0
39100020,SILICONE OIL 2.5 L,S20837,1,0,123.75,123.75,1375
39100020,SILICONE OIL 250 ML,S21825,10,409.46,57.7,57.7,2915.88
28432900,SILVER ACETATE 98% 5.00 GM,S11201,2,125.6,0,0,697.76
28432900,SILVER BROMIDE - 99% 25.00 GM,S12309,11,1867.13,1273.83,1273.83,24526.62
28432900,SILVER CHLORIDE A.R.,S72209,0,0,0,0,0
28432900,SILVER CHLORIDE L.R,S12209,0,0,0,0,0
38220090,SILVER ESTIMATION PAPER,S12156,0,0,0,0,0
28432900,SILVER IODIDE - 99%,S12509,0,0,0,0,0
28432100,SILVER NITRATE,S13001,0,0,0,0,0
28432100,SILVER NITRATE 10.00 GM,S42005,54,5772.98,1515.16,1515.16,48907.46
28432100,SILVER NITRATE A.R,S75317,0,0,0,0,0
28432100,SILVER NITRATE A.R. 25.00 GM,S75309,3,0,655.54,655.54,7283.76
28432100,SILVER NITRATE L.R. 100.00 GM,S13017,24,18720,1395,1395,119500
28432100,SILVER NITRATE L.R. 25.00 GM,S11109,49,10085.63,2769.15,2769.15,86799.64
38220019,SILVER NITRATE SOLN. 0.2906% 125 ML,S21371,3,0,17.3,17.3,288.3
38220019,SILVER NITRATE SOLN. 0.5814% 125 ML,S21471,3,0,22.32,22.32,372
38220090,SILVER NITRATE SOLUTION N/10 125 ML,S51271,300,7462.92,3222.54,3222.54,91313.12
38220090,SILVER NITRATE SOLUTION N/10 500 ML,S51279,274,41317.2,1696.32,1696.32,280156
38220090,SILVER NITRATE SOLUTION N/50 500 ML,S61579,128,3317.76,522.29,522.29,31240.8
28432900,SILVER OXIDE L.R.,S11609,0,0,0,0,0
28432900,SILVER SULPHATE L.R. 25.00 GM,S12109,8,1996.89,670.44,670.44,18543.15
70179010,SINTERED GLASS CRUSIBLE 50 ML,NG7624,0,0,0,0,0
38220019,SMITH'S REAGENT 125 ML,S21771,11,72.6,4.09,4.09,673.2
38220090,SODA LIME WITH INDICATOR,S13433,0,0,0,0,0
38220090,SODA LIME WITH INDICATOR,S13488,0,0,0,0,0
38220090,SODA LIME WITH INDICATOR 500.00 GM,S13429,58,1886.62,50.34,50.34,14071.2
29152990,SODIUM ACETATE,S11825,0,0,0,0,0
29152990,SODIUM ACETATE ANHYDROUS,S12188,0,0,0,0,0
29152990,SODIUM ACETATE ANHYDROUS 500.00 GM,S12129,41,657.54,227.78,227.78,6183.84
29152990,SODIUM ACETATE ANHYDROUS A.R.,S74839,0,0,0,0,0
29152990,SODIUM ACETATE TRIHYDRATE,S11888,0,0,0,0,0
29152990,SODIUM ACETATE TRIHYDRATE,S74829,0,0,0,0,0
29152990,SODIUM ACETATE TRIHYDRATE 500.00 GM,S11829,37,368.78,186.87,186.87,4125.18
29152990,SODIUM ACETATE TRIHYDRATE A.R. 500.00 GM,S11839,0,0,0,0,0
29152990,SODIUM ACETATE TRIHYDRATE I.P.,S84029,0,0,0,0,0
39131010,SODIUM ALGINATE 250.00 GM,S15925,29,1221.88,96.2,96.2,7857.13
28429010,SODIUM ARSENATE 250.00 GM,S12625,1,0,117.74,117.74,1308.2
28429010,SODIUM ARSENITE A.R. 98.5% 25.00 GM,S72625,0,0,0,0,0
28500030,SODIUM AZIDE 100.00 GM,S12517,41,1328.18,215.95,215.95,9778.2
29163140,SODIUM BENZOATE 2.50 KG,S11739,30,0,2194.91,2194.91,24388.08
29163140,SODIUM BENZOATE 25.00 KG,S16188,8,0,2700,2700,30000
29163140,SODIUM BENZOATE 500.00 GM,S16129,204,4920.22,367.06,367.06,31412.94
29163140,SODIUM BENZOATE I.P.,S86129,0,0,0,0,0
29163140,SODIUM BENZOATE I.P.,S86188,0,0,0,0,0
28363000,SODIUM BICARBONATE 250.00 GM,S11925,0,0,0,0,0
28363000,SODIUM BICARBONATE 5.00 KG,S11939,2,0,55.8,55.8,620
28363000,SODIUM BICARBONATE A.R.,S72188,0,0,0,0,0
28363000,SODIUM BICARBONATE A.R. 500.00 GM,S74939,20,0,257.8,257.8,2864.4
28363000,SODIUM BICARBONATE I.P,S83229,0,0,0,0,0
28363000,SODIUM BICARBONATE L.R. 500.00 GM,S11929,698,8146.81,1195.36,1195.36,58542.01
28363000,SODIUM BICARBONATE.I.P.  25.00 KG ,S83203,12,0,1755,1755,19500
28363000,SODIUM BICARBONATE.I.P. 5.00 KG,S83239,7,0,200.25,200.25,2225
28363000,SODIUM BICARBONATE.L.R 25.00 KG,S11988,13,1224,1639.8,1639.8,25020
28419000,SODIUM BISMUTHATE,S10543,0,0,0,0,0
28419000,SODIUM BISMUTHATE 100.00 GM,S10517,1,0,70.2,70.2,779.96
28419000,SODIUM BISMUTHATE 25.00 GM,S12009,55,1767.62,0,0,9819.94
28331910,SODIUM BISULPHATE MONOHYDRATE,S11688,0,0,0,0,0
28331910,SODIUM BISULPHATE MONOHYDRATE 500.00 GM,S11629,124,2121.01,45.98,45.98,12294.08
28321010,SODIUM BISULPHITE,S12335,0,0,0,0,0
28321010,SODIUM BISULPHITE 25.00 KG,S12389,0,0,0,0,0
28321010,SODIUM BISULPHITE 500.00 GM,S12329,61,1028.97,500.03,500.03,11272.32
28321010,SODIUM BISULPHITE A.R.,S72335,0,0,0,0,0
28500010,SODIUM BOROHYDRIDE,S30217,0,0,0,0,0
28275110,SODIUM BROMIDE 500.00 GM,S11709,100,2439.45,1219.72,1219.72,27105
28275110,SODIUM BROMIDE L.R.,S11725,0,0,0,0,0
28362010,SODIUM CARBONATE A.R. 25.00 KG,S75088,1,0,315,315,3500
28362010,SODIUM CARBONATE ANHYDROUS,S12015,0,0,0,0,0
28362010,SODIUM CARBONATE ANHYDROUS A.R 500.00 GM,S75029,47,442.02,412.65,412.65,7040.55
28362010,SODIUM CARBONATE ANHYDROUS L.R 5.00 KG,S12049,4,0,251.1,251.1,2790
28362010,SODIUM CARBONATE ANHYDROUS L.R 500.00 GM,S12029,714,10257.98,2933.98,2933.98,89588.4
28362010,SODIUM CARBONATE L.R 25.00 KG,S12088,5,0,911.25,911.25,10125
28362010,SODIUM CARBONATE MONOHYDRATE 500.00 GM,S12429,6,0,54.57,54.57,606.36
25010010,SODIUM CHLORIDE,S12225,0,0,0,0,0
25010010,SODIUM CHLORIDE A.R 25.00 KG,S75488,2,0,0,0,2750
25010010,SODIUM CHLORIDE A.R.,S75439,0,0,0,0,0
25010010,SODIUM CHLORIDE A.R. 500.00 GM,S75429,19,0,0,0,1272.06
25010010,SODIUM CHLORIDE IP/USP,S83829,0,0,0,0,0
25010010,SODIUM CHLORIDE IP/USP 25.00 KG,S83806,9,0,0,0,11500
25010010,SODIUM CHLORIDE IP/USP 5.00 KG,S83801,1,0,0,0,295
25010010,SODIUM CHLORIDE IP/USP 50.00 KG,S83805,24,0,0,0,50400
25010010,SODIUM CHLORIDE L.R,S12299,0,0,0,0,0
25010010,SODIUM CHLORIDE L.R 25.00 KG,S12288,2,0,0,0,2500
25010010,SODIUM CHLORIDE L.R. 5.00 KG,S12039,4,0,0,0,1694.48
25010010,SODIUM CHLORIDE L.R. 500.00 GM,S12229,423,0,0,0,27045.17
38220019,SODIUM CHLORIDE REAGENT-1,S10018,0,0,0,0,0
38220019,SODIUM CHLORIDE REAGENT-1,S10059,0,0,0,0,0
38220019,SODIUM CHLORIDE REAGENT-2,S10037,0,0,0,0,0
38220019,SODIUM CHLORIDE REAGENT-2,S10089,0,0,0,0,0
38220019,SODIUM CHLORIDE SOLN. 0.083M,S23229,0,0,0,0,0
38220019,SODIUM CHLORIDE SOLN. 0.85% 500 ML,S22379,823,3632.93,207.97,207.97,33740.7
38220019,SODIUM CHLORIDE SOLUTION 5 L,S20951,31,272.06,409.7,409.7,9095.4
38220019,SODIUM CITRATE SOLUTION 3.8% 500 ML,S22579,1835,11863.73,527.13,527.13,107649.8
29181520,SODIUM CITRATE.I.P. 100.00 GM,S83417,3500,11970,0,0,66500
28341090,SODIUM COBALT NITRITE A.R,S72617,0,0,0,0,0
28341090,SODIUM COBALT NITRITE L.R. 100.00 GM,S12617,3,0,66.41,66.41,737.8
28352200,SODIUM DI HYD.O.PHOSPHATE I.P,S83629,0,0,0,0,0
28352200,SODIUM DI HYD.O.PHOSPHATE I.P 25.00 KG,S83699,25,990,8592.48,8592.48,100972
28352200,SODIUM DI HYDR. PHOSPHATE L.R 500.00 GM,S13329,13,0,203.84,203.84,2264.86
28352200,SODIUM DI HYDROGEN O PHOSPHATE 25.00 KG,S13398,1,639,0,0,3550
28352200,SODIUM DI HYDROGEN PHOSPHATE,S17139,0,0,0,0,0
28413000,SODIUM DICHROMATE DIHYDRATE,S12589,0,0,0,0,0
28413000,SODIUM DICHROMATE DIHYDRATE 25.00 KG,S12599,12,8856,0,0,49200
28413000,SODIUM DICHROMATE DIHYDRATE 500.00 GM,S12529,20,707.62,0,0,3931.2
28352200,SODIUM DIHYD.O.PHOSPHATE A.R 500.00 GM,S75129,0,0,0,0,0
28261990,SODIUM FLUORIDE 500.00 GM,S13229,43,419.76,780.76,780.76,11007.04
28261990,SODIUM FLUORIDE A.R. 98%,S72725,0,0,0,0,0
29151210,SODIUM FORMATE 99% 500.00 GM,S16929,3,0,49.06,49.06,545.1
29181690,SODIUM GLUCONATE L.R.,S12729,0,0,0,0,0
28352940,SODIUM HEXAMETA PHOSPHATE L.R 25.00 KG,S16288,1,585,0,0,3250
28352940,SODIUM HEXAMETA PHOSPHATE L.R 500.00 GM,S16229,158,1958.04,772.32,772.32,19459.18
28352940,SODIUM HEXAMETAPHOSPHATE 5.00 KG,S16239,7,819,0,0,4550
28321020,SODIUM HYDROSULPHITE - 87%,S12825,0,0,0,0,0
28321020,SODIUM HYDROSULPHITE - 87% 500.00 GM,S12859,8,182.93,35.71,35.71,1413.12
28151110,SODIUM HYDROXIDE FLAKES,S12810,0,0,0,0,0
28151110,SODIUM HYDROXIDE FLAKES 10.00 KG,S12887,800,0,32400,32400,360000
28151110,SODIUM HYDROXIDE FLAKES 5.00 KG,S12837,25,1692.36,148.5,148.5,11052
28151110,SODIUM HYDROXIDE FLAKES L.R 25.00 KG,S12888,25,8347.5,157.5,157.5,48125
28151110,SODIUM HYDROXIDE FLAKES L.R. 1.00 KG,S12833,25,524.13,0,0,2911.8
28151110,SODIUM HYDROXIDE FLAKES L.R. 500.00 GM,S12829,359,3924.2,361.59,361.59,25818.75
28151110,SODIUM HYDROXIDE FLAKES.C.P. 1.00 KG,S12834,150,0,612,612,6800
28151110,SODIUM HYDROXIDE FLAKES.C.P. 5.00 KG,S12838,15,0,472.5,472.5,5250
28151110,SODIUM HYDROXIDE FLAKES.C.P. 500.00 GM,S12827,100,0,280.8,280.8,3120
28151190,SODIUM HYDROXIDE PEARL 500.00 GM,S11529,0,0,0,0,0
28151190,SODIUM HYDROXIDE PELLETS A.R,S75637,0,0,0,0,0
28151190,SODIUM HYDROXIDE PELLETS A.R. 500.00 GM,S75629,22,414.26,64.36,64.36,3016.5
28151190,SODIUM HYDROXIDE PELLETS L.R,S12910,0,0,0,0,0
28151190,SODIUM HYDROXIDE PELLETS L.R,S12925,0,0,0,0,0
28151190,SODIUM HYDROXIDE PELLETS L.R. 25.00 KG,S12988,80,33525,2808,2808,217450
28151190,SODIUM HYDROXIDE PELLETS L.R. 5.00 KG,S13539,48,2472.77,1980.28,1980.28,35740.66
28151190,SODIUM HYDROXIDE PELLETS L.R. 500.00 GM,S12929,1306,17031.21,3412.48,3412.48,132534.37
38220090,SODIUM HYDROXIDE SOLN. N/10 500 ML,S53109,2890,23099.14,879.42,879.42,164032.4
38220090,SODIUM HYDROXIDE SOLUTION 25%,S12877,0,0,0,0,0
38220090,SODIUM HYDROXIDE SOLUTION 50%,S12878,0,0,0,0,0
38220090,SODIUM HYDROXIDE SOLUTION N/1 500 ML,S53079,420,3415,0,0,23788.44
38220090,SODIUM HYPOBROMITE SOLUTION,S10525,0,0,0,0,0
38220090,SODIUM HYPOBROMITE SOLUTION 500 ML,S10529,39,618.27,38.72,38.72,4182.71
28289019,SODIUM HYPOCHLORITE SOLN. 10% 1 L,S10673,96,1242.61,0,0,6903.36
28289019,SODIUM HYPOCHLORITE SOLN. 10% 25 L,S10655,17,0,1746,1746,19400
28289019,SODIUM HYPOCHLORITE SOLN. 25 L,S10633,6,0,580.5,580.5,6450
28289019,SODIUM HYPOCHLORITE SOLN. 5%,S21939,0,0,0,0,0
28289019,SODIUM HYPOCHLORITE SOLN.10% 5 L,S21051,192,8780.95,0,0,48783.08
28289019,SODIUM HYPOCHLORITE SOLUTION,S10637,0,0,0,0,0
28289019,SODIUM HYPOCHLORITE Solution 1 L,S10683,392,4578.86,376.98,376.98,29626.68
28289019,SODIUM HYPOCHLORITE SOLUTION 30 L,S10635,19,0,2319.3,2319.3,25770
28289019,SODIUM HYPOCHLORITE Solution 5 L,S21951,3294,79913.7,18217.29,18217.29,646379.18
28351090,SODIUM HYPOPHOSPHITE HYDRATED,S11429,0,0,0,0,0
28276020,SODIUM IODIDE,S14209,0,0,0,0,0
28276020,SODIUM IODIDE 100.00 GM,S14216,25,2453.78,675.42,675.42,21136.61
29209099,SODIUM LAURYL SULPHATE,S14039,0,0,0,0,0
29209099,SODIUM LAURYL SULPHATE 2.00 KG,S14088,50,0,3780,3780,42000
29209099,SODIUM LAURYL SULPHATE 250.00 GM,S14025,37,865.8,101.55,101.55,5938.4
28429090,SODIUM META VANADATE ANHY. 98% 50.00 GM,S13513,0,0,0,0,0
28322090,SODIUM METABISULPHITE 25.00 KG,S13388,10,2409.75,551.25,551.25,19512.5
28322090,SODIUM METABISULPHITE A.R.,S75339,0,0,0,0,0
28322090,SODIUM METABISULPHITE L.R 5.00 KG,S13337,9,567,72,72,3950
28322090,SODIUM METABISULPHITE.L.R. 500.00 GM,S13339,200,1808.35,1004.13,1004.13,21203.42
28051100,SODIUM METAL,S11339,0,0,0,0,0
28051100,SODIUM METAL 100.00 GM,S13317,410,6969.83,444.16,444.16,43656.62
28051100,SODIUM METAL L.R. 250.00 GM,S13325,16,125.93,307.58,307.58,4117.04
28417020,SODIUM MOLYBDATE,S13333,0,0,0,0,0
28417020,SODIUM MOLYBDATE A.R,S73317,0,0,0,0,0
28417020,SODIUM MOLYBDATE A.R,S73333,0,0,0,0,0
28417020,SODIUM MOLYBDATE L.R,S13425,0,0,0,0,0
28417020,SODIUM MOLYBDATE L.R. 100.00 GM,S13417,64,4722.16,396.23,396.23,30636.87
31025000,SODIUM NITRATE,S12388,0,0,0,0,0
31025000,SODIUM NITRATE,S13525,0,0,0,0,0
31025000,SODIUM NITRATE 5.00 KG,S13639,4,0,201.6,201.6,2240
31025000,SODIUM NITRATE A.R,S74529,0,0,0,0,0
28342990,SODIUM NITRATE L.R. 500.00 GM,S13529,123,1557.36,487.36,487.36,14067.33
28341010,SODIUM NITRITE,S15725,0,0,0,0,0
28341010,SODIUM NITRITE,S15788,0,0,0,0,0
28341010,SODIUM NITRITE A.R 500.00 GM,S71529,0,0,0,0,0
28341010,SODIUM NITRITE L.R. 500.00 GM,S15729,130,3611.63,393.38,393.38,24435.56
28372050,SODIUM NITROPRUSSIDE L.R 100.00 GM,S13617,231,7446.52,1522.46,1522.46,58285.88
28372050,SODIUM NITROPRUSSIDE L.R. 25.00 GM,S13609,4,0,29.02,29.02,322.4
29171190,SODIUM OXALATE 500.00 GM,S16029,40,1329.7,0,0,7387.2
28403000,SODIUM PERBORATE TETRAHYDRATE 500.00 GM,S17729,0,0,0,0,0
28299030,SODIUM PERIODATE 100.00 GM,S20217,5,229.32,36.27,36.27,1677
29181390,SODIUM POTASSIUM TARTARATE L.R 250.00 GM,S13725,90,3655.76,238.37,238.37,22958.44
29181390,SODIUM POTASSIUM TARTRATE,S13729,0,0,0,0,0
29181390,SODIUM POTASSIUM TARTRATE A.R,S75325,0,0,0,0,0
29181390,SODIUM POTASSIUM TARTRATE A.R.,S75329,0,0,0,0,0
29183090,SODIUM PYRUVATE 25.00 GM,S21509,5,0,97.37,97.37,1081.9
29182120,SODIUM SALICYLATE,S18039,0,0,0,0,0
29182120,SODIUM SALICYLATE 99% 500.00 GM,S18029,2,0,56.8,56.8,631.16
29182120,SODIUM SALICYLATE A.R.,S78029,0,0,0,0,0
29182120,SODIUM SALICYLATE I.P.,S88029,0,0,0,0,0
28429090,SODIUM SELENITE ANHYDROUS AR,S75913,0,0,0,0,0
28391100,SODIUM SILICATE PENTAHYDRATE,S17039,0,0,0,0,0
28391100,SODIUM SILICATE PENTAHYDRATE,S17099,0,0,0,0,0
28391100,SODIUM SILICATE PENTAHYDRATE 500.00 GM,S17029,6,0,107.14,107.14,1190.4
28419000,SODIUM STANNATE 100.00 GM,S16717,6,0,168.57,168.57,1873.02
38220090,SODIUM STD.SOLUTION (1000mg/L),S20929,0,0,0,0,0
28331100,SODIUM SULPHATE ANHYDROUS,S13825,0,0,0,0,0
28331100,SODIUM SULPHATE ANHYDROUS A.R,S72888,0,0,0,0,0
28331100,SODIUM SULPHATE ANHYDROUS A.R 500.00 GM,S72829,12,0,139.94,139.94,1554.96
28331100,SODIUM SULPHATE ANHYDROUS L.R 25.00 KG,S13888,3,0,472.5,472.5,5250
28331100,SODIUM SULPHATE ANHYDROUS L.R. 5.00 KG,S13839,65,0,2340,2340,26000
28331100,SODIUM SULPHATE ANHYDROUS L.R. 500.00 GM,S13829,247,2881.19,782.22,782.22,24697.76
28301000,SODIUM SULPHIDE FLAKES,S16325,0,0,0,0,0
28301000,SODIUM SULPHIDE FLAKES 500.00 GM,S16329,151,2241.75,322.41,322.41,16036.75
28301000,SODIUM SULPHIDE FLAKES W/C,S16237,0,0,0,0,0
28301000,SODIUM SULPHIDE FLAKES W/C 500.00 GM,S16300,44,0,130.68,130.68,1452
28321090,SODIUM SULPHITE L.R,S13939,0,0,0,0,0
28321090,SODIUM SULPHITE L.R,S13988,0,0,0,0,0
28321090,SODIUM SULPHITE L.R. 500.00 GM,S13929,214,1603.8,768.36,768.36,17447.4
29313990,SODIUM TETRAPHENYL BORON A.R. 10.00 GM,S75005,0,0,0,0,0
28372090,SODIUM THIOCYNATE 98%,S25029,0,0,0,0,0
28372090,SODIUM THIOCYNATE 98% 250.00 GM,S25025,3,123.08,0,0,683.76
28323010,SODIUM THIOSULPHATE,S14089,0,0,0,0,0
28323010,SODIUM THIOSULPHATE A.R,S74029,0,0,0,0,0
28323010,SODIUM THIOSULPHATE L.R,S14051,0,0,0,0,0
28323010,SODIUM THIOSULPHATE L.R 500.00 GM,S14029,395,4264.43,686.58,686.58,31319.95
38220090,SODIUM THIOSULPHATE SOLN. N/1,S54129,0,0,0,0,0
38220090,SODIUM THIOSULPHATE SOLN.N/10,S54125,0,0,0,0,0
